pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27	pca_28	pca_29	pca_30	pca_31	pca_32	pca_33	pca_34	pca_35	pca_36	pca_37	pca_38	pca_39	pca_40	pca_41	pca_42	pca_43	pca_44	pca_45	pca_46	pca_47	pca_48	pca_49	pca_50	pca_51	pca_52
-0.12748364376941576	-0.07205504299722942	0.029163369412432874	0.12819886215291862	-0.07062408693613666	-0.03921529922968432	-0.0022180085522931613	0.13240752553777743	-0.06736165317469918	0.07543125024664518	0.022977282654273068	-0.01462394426792774	0.04935390161379404	-0.018730677202916678	0.013661352623254104	0.026375455711056373	0.07165581073692691	0.030397674141167286	0.11575411116142523	0.03628779330951813	0.0861165471656745	0.04973105456211526	-0.03298713435746078	0.09657733229412392	0.08170795593035408	0.0594672012558982	-0.024531696846388958	-0.01441902748103702	-0.0073671601322609186	-0.06693513305368955	-0.16784461851781948	-0.04730976997788088	-0.008876198583525813	0.03368099832356037	0.06951114527755096	0.02512345416060196	0.02945964053717998	-0.09984658823121603	-0.043663341936813954	0.025639678893746583	-0.03427695803971132	-0.09618890864996353	-0.035159470443550486	-0.09267512615925456	-0.036698764727262766	0.07145188687249228	0.02613460530494878	-0.0581577914057291	-0.018109137387980836	0.0215608432819709	-0.0529581944823225	0.07383864041716202	0.0012544281370556079
-0.11694450890568964	-0.10663910276430841	0.04807069020649778	0.1735030842706574	-0.12740196555392963	-0.03642176759002695	-0.11926353674336188	0.17281989209330817	-0.0479906359731386	0.10824908101291358	0.04699408757158382	-0.07173315767818773	0.008951610054248996	-0.11162682386211453	-0.029253279608945516	-0.04034255778439354	0.12256238730883683	0.10479931835226569	0.10762698947975644	0.05025350231781299	0.03252056015856745	0.154498450805291	-0.053512446025250106	0.04709673074816093	0.1722557805370574	0.16657901333214586	-0.029951664977882	-0.03656518119094222	0.014180591437326187	-0.09312400446462017	-0.22901713113727404	0.022596190767231714	-0.0025640899119654227	0.08466494382910897	0.11836315396198285	-0.03467173412089742	0.026662340433631325	-0.12964353122357278	-0.09042299681140643	0.003047941935646302	0.05255657277548329	-0.10409165834931136	0.05418707703586329	-0.08505657781576624	-0.10590538116160185	0.06718265706454017	0.04157427545811617	0.03928340498156667	0.017560107057539874	-0.07943310395182163	-0.04011309266648167	0.10030511313503832	0.06987215085392152
-0.11336822186984141	-0.1670475560688175	0.04162356401584982	0.07819680720008582	-0.030944385168145405	0.008987163805077289	-0.2166462524001497	0.06873472215588283	-0.0064647956355553815	-0.03220222065118562	0.10726693966982304	-0.11860777683486978	-0.04909394367744122	-0.13889310155168888	0.0003860841770938171	-0.07604485838264775	0.028825617370210534	0.012940307715017823	0.06679236431834085	-0.011738958770151235	0.01059885087206772	0.0703806086693868	-0.021299555295802658	0.06755840244180666	0.1751013230060998	0.09783153392365068	-0.12624000556905024	-0.04933061858439447	-0.010386222060572983	0.07773333832784675	-0.05071838263201328	0.07189347644989001	-0.097659647947456	0.017355931110788852	0.05056479980738041	0.015363389835941276	-0.08703834137950578	0.017903802393812382	-0.04259841791125205	-0.13824387691699336	0.14260625924030954	-0.06469194638321822	0.070917633581448	0.07188349795559028	-0.10209855681661739	-0.03813623541231762	0.005906171361048844	0.07649610714761214	0.0221106253610757	-0.12364555503556873	0.057484034401652534	0.050965811951123395	0.11097183881684478
-0.11549312706182285	-0.1849393573296889	0.0210799085594811	0.030731253160993607	0.053872009704303225	-0.056726161537498196	-0.16796616491702157	0.03304881031021906	-0.0901207562801108	-0.018948364549488228	0.08822058895170609	-0.14248702439169295	0.11069562783685306	-0.05842291557642801	0.030570964066588192	0.020326497824267188	0.03969609688643938	-0.06245521946986164	0.1802380207742277	-0.03250536435000154	0.023953707941565344	-0.02670680587708573	0.04032041187540439	0.10109449702244312	0.04440888585728559	-0.11655219035744777	-0.0836330903135625	-0.09992062874017234	0.0014196900695878428	0.1807040869628764	0.10107831046610251	0.10435191899537291	-0.03934761667987353	-0.03386318116818534	0.0698642412578222	0.08341510672502955	-0.09968814804924295	0.015323741023153686	0.01813838541429217	-0.11715741635463334	0.009166887069727772	-0.062172844755066126	-0.05514173553823164	-0.02269051616456851	0.012483746666970656	-0.026508149296918915	-0.11577256992458193	-0.12291409602498336	-0.016164411621762416	0.027566009188715455	0.023850870806584473	0.03378263024417667	-0.0626906543498325
-0.11812954808169857	-0.15796416237610544	0.012510284784303938	0.04635421943434592	0.07151410811912552	-0.107276282424851	-0.07271362834818441	0.05836520524146194	-0.13729746865520626	0.15857122518885092	0.027327492634301877	-0.07178437331662663	0.03495152319809848	0.021311085625508226	-0.016800774274092115	0.05261366017231223	0.0524693045121388	-0.038258452280141256	0.05660747017284545	0.00646449272455947	-0.11985142525051683	0.05886820561555568	0.010085016226382998	0.02935380040345173	0.011761599665681202	-0.13385951386703343	0.08879578561666146	0.03028663977175579	-0.024611132570862726	0.15532356000230324	0.019009258284544528	-0.009829630195229595	0.07962075060687207	-0.07792473763803208	-0.023654963718103737	-0.05826170576019189	-0.06692213375806319	-0.19061953160737344	0.05212315307630401	0.00808755205388671	-0.041074107160424	0.09437317126413433	-0.037504109678900575	-7.568549105467504e-05	0.07476987384454213	0.11159582676890685	-0.06897666616388784	-0.16516416724600538	0.007949909274620102	0.11434220977776265	0.00230893147874767	-0.06092581727661567	-0.11134976834944876
-0.11746044957724741	-0.1336962836837848	0.006729144106695895	0.0703889633585092	0.0692878511554666	-0.07347317163505593	-0.00950818551482973	0.09978975319551797	-0.16447758211156904	0.08906765225258952	0.07094467627797613	-0.062034028839592484	-0.1283494930788748	0.057180945595850956	-0.03543207139400458	0.0057278635503179715	-0.02070365465768359	-0.07354351727112284	-0.017438753875824803	0.07296688353946158	-0.15702691976914587	0.06315390658029144	-0.016682388726073076	0.031711375103876366	-0.002979763303424837	-0.14538356906736416	0.042227572890667926	0.0721871805265263	-0.026219702592861674	0.06795266310463698	-0.04450934840284457	-0.047543100798556295	0.03894411042920242	-0.053031396800117495	-0.09627892706844889	-0.12970067986960176	-0.06647190791494503	-0.13051249293218295	-0.039785204205600486	-0.017081366521361094	-0.06645585911240129	0.22644800483369376	0.06928581676584929	0.0940680206726181	0.07992481191810459	0.08525159168481423	0.07133775103349076	-0.03843072651505102	-0.06343236032183415	0.031218236039921042	0.07674690134646094	-0.1150852425199584	0.01485495159973361
-0.11393274060035517	-0.10251657292296469	0.030435615960729412	0.06248052772559523	0.05432759095420786	-0.06341331101448813	0.02493744561643913	0.19086607910844833	-0.1511933138069933	-0.053771912438236785	0.04588971449845996	-0.15543812206658175	-0.052692361040724764	0.07180924299519822	-0.009510071029795852	-0.05853327718038415	-0.08015694154424685	-0.09791108861274352	0.0083142060154111	0.07182679592176258	-0.010135886960325115	-0.03236377966422776	0.05746606855510697	0.06522231118742933	-0.06719640207881976	-0.09890667659033195	-0.05971092033981466	-0.0545745266016199	-0.001070261579536859	-0.025137316696410096	0.05466798878291723	0.045100805756773665	-0.039673805753363524	-0.014878909772580454	-0.12165781718551055	-0.016251865392291787	-0.0202964101240125	0.073612462088602	-0.024141444145104794	-0.05138577207265503	-0.04776144727719397	0.15748267128567034	0.010458006838273335	0.06236037239020312	0.1579032888425249	-0.05556348435337003	0.03564494192691422	0.017127721552384872	-0.03865849271874662	0.04541390316456665	0.09558140302123064	0.020861140889977755	0.048459884232623526
-0.11555747378928295	-0.09429916394132404	0.0930284134541064	0.05290265218371326	0.020698000957770524	-0.09184548435012707	-0.022716377890357752	0.2294460991112714	-0.0496246705218157	0.013965234932159537	-0.05398885473250879	-0.10858433625042638	0.03697656304807846	0.07101474762995641	-0.0004853842161864491	-0.08434142717859065	-0.03625087478944841	-0.13933062507255622	-0.003201690001038801	0.018001370532958076	0.015068093625348042	-0.056181667158146535	0.14377949333160836	0.02308910438056615	-0.12744123774642802	0.030448485377708466	-0.012408845286819476	0.015444176726446032	-0.019415010058110124	0.00849309513792889	0.04666690272906499	-0.05050117777781607	-0.016361098851604226	-0.08996060311909569	-0.09823285559198658	0.03205570060598868	0.09811425626170765	0.006949050440474058	0.07321366130873198	0.07029593993576855	-0.07045972646897755	0.01899205587151201	-0.01042778962006078	0.017847694897340886	0.07952555831794364	-0.05943288286685062	-0.0014381523255552267	0.0607340580603984	0.015619915817356448	-0.07551656601007103	0.016214964613600114	-0.06288931356732035	-0.07375770281491975
-0.11438514649108995	-0.12502836263587885	0.1076785758637166	0.018301111148359334	-0.023651664661952898	-0.10302565677628557	-0.09052570738796724	0.1079643840382401	0.037390760829401945	0.015855490077452947	-0.004689969888098472	0.03272934005256948	-0.10238463937410242	0.09435141110350785	-0.08465344882743803	-0.07298358885750991	0.060196517166367924	-0.16476554332571164	-0.055373152006056914	-0.0452976861020358	-0.024191744496094875	0.02489701688823725	0.10307689872254239	-0.04625977572701856	-0.08720905697000877	-0.005978449655372196	0.06142965551151486	0.08447503369798108	0.08718343994489015	0.003677972451164562	-0.027763822000489928	-0.03426654434044188	0.05380591077837737	-0.058806782944027795	-0.033619072275681935	-0.028340131931511692	0.15294643597308932	0.024908794546448766	0.13286671560384125	0.13092898452847102	-0.17039086644404347	-0.08851487105251078	0.06927411262871433	-0.09245670671706416	-0.09801662071217877	-0.06186096746792483	0.06601987817225083	0.10969858916069505	-0.007689541494400584	-0.0928060653002287	-0.11850668169444342	-0.06483217973274931	-0.12489129389667547
-0.1118989364776827	-0.13872784226538007	0.12176132092020796	0.02032573866540625	-0.041551335397783384	-0.09308019020195168	-0.13056749319329414	-0.0006673134569182837	-0.002493106164147746	-0.08660557833811089	0.046967238384303875	0.03219995688577494	-0.07045188588114093	0.1545964837683468	-0.14987203539437463	-0.049700147618202704	0.015084490112761736	-0.12054039690689976	-0.08933940439931387	-0.0937649015640547	0.03672593105532468	0.0920826823049925	0.017924090626485062	-0.0615899160457512	-0.062455897451786764	0.039843778564364066	0.08282683072284981	0.08542884744626318	0.07233035704698411	-0.01804422828610825	-0.05532842961110071	0.18021887334064468	-0.0061779419619243025	0.08615865066165616	-0.09424135162426656	-0.01444304100665804	0.12123873731196634	0.09031968462636653	0.08446133693946836	0.04888305223624094	0.010489948377001105	-0.09051209059666912	-0.07261663191057138	-0.03608611167783807	-0.03398239754575007	-0.1078608452472042	0.02904677478265076	0.061399775594842596	0.08253578342486229	0.08753070023735683	-0.13040801628940268	0.10653196081166302	0.01307457703314936
